sys_id,company_sys_id,company_name,state,priority,category,short_description,opened_at,resolved_at,assignment_group,reopen_count
d4cdbc5544e62d88992ba3f8682d9448,4924a202c7e3f55ba7b14c094207ac60,CopperTech Industries,Open,Low,Access,Email notifications delayed,2026-07-15 00:00:00,,L2-Support,2
93fee02bc2fa1646962c9dfe0cd607bc,4924a202c7e3f55ba7b14c094207ac60,CopperTech Industries,Closed,Critical,Network,User unable to reset password,2025-06-22 00:00:00,2025-06-29 00:00:00,SecOps,2
7eca528142ea0e6fe7e51e018de8fb12,4924a202c7e3f55ba7b14c094207ac60,CopperTech Industries,Closed,High,Performance,SSO login errors after password reset,2026-01-14 00:00:00,2026-01-23 00:00:00,SecOps,1
d533f1409d66d4ab62457f05f621c63b,13a4aad0dcd526235131c51e59edfcae,CopperLink Technologies,Open,Critical,Hardware,Export to CSV missing columns,2026-04-20 08:00:00,,Network-Ops,1
4f46e59bf0cb1f19a22628e541f21768,13a4aad0dcd526235131c51e59edfcae,CopperLink Technologies,Open,High,Database,VPN latency spikes for remote users,2026-05-09 12:00:00,,Network-Ops,1
92870be54f0f5c378c7becf4251a7858,13a4aad0dcd526235131c51e59edfcae,CopperLink Technologies,Open,Critical,Network,Dashboard fails to load for some users,2026-06-27 00:00:00,,L1-Support,1
ecc6aea2dfad291fcb558547080e15c9,13a4aad0dcd526235131c51e59edfcae,CopperLink Technologies,Open,High,Software,Database connection pool exhausted,2026-03-20 10:00:00,,DBA,1
39be810223fc5e99244aa6a13c0b9232,13a4aad0dcd526235131c51e59edfcae,CopperLink Technologies,Open,Critical,Network,License activation not recognized,2026-07-12 11:00:00,,SecOps,1
6015571f9d6ca61498cfba92ec0b2dc1,13a4aad0dcd526235131c51e59edfcae,CopperLink Technologies,Open,High,Access,Certificate expired on internal endpoint,2026-04-17 06:00:00,,DBA,0
2ecd3e9736222370c01545039df48517,13a4aad0dcd526235131c51e59edfcae,CopperLink Technologies,Open,Critical,Security,API rate-limit errors on data sync,2026-06-15 00:00:00,,L2-Support,0
3965b5ae260ee11feb13d5a65d38d5de,13a4aad0dcd526235131c51e59edfcae,CopperLink Technologies,Open,High,Database,Email notifications delayed,2026-06-29 15:00:00,,L1-Support,1
be8841fb094dfe3a99ba41dc40af3f81,13a4aad0dcd526235131c51e59edfcae,CopperLink Technologies,Open,Critical,Software,Slow query performance on reporting tables,2026-04-05 18:00:00,,L2-Support,1
dc0ff1863889a7cdbe63fe053fdcbd07,13a4aad0dcd526235131c51e59edfcae,CopperLink Technologies,Open,High,Database,Integration connector disconnected,2026-04-16 22:00:00,,L2-Support,1
58d09982c7c66472513c2895582be236,13a4aad0dcd526235131c51e59edfcae,CopperLink Technologies,Open,Critical,Performance,Data discrepancy between source and warehouse,2026-05-06 00:00:00,,DBA,2
43bc61a93a860a230330fa8c4ad639d1,13a4aad0dcd526235131c51e59edfcae,CopperLink Technologies,Open,High,Software,Export to CSV missing columns,2026-06-01 18:00:00,,L1-Support,2
907dd3c8e728478d535739975e8baf79,13a4aad0dcd526235131c51e59edfcae,CopperLink Technologies,Open,Critical,Access,User unable to reset password,2026-05-10 14:00:00,,L1-Support,2
79dfa751d0143c66a5b4cc8c66293b5e,13a4aad0dcd526235131c51e59edfcae,CopperLink Technologies,Open,Moderate,Network,Two-factor codes not being received,2026-05-15 00:00:00,,L2-Support,0
8843fb31cbaeb329235f27a2550b565c,13a4aad0dcd526235131c51e59edfcae,CopperLink Technologies,Open,Low,Network,License activation not recognized,2026-04-27 00:00:00,,Network-Ops,1
57a75006c6c7edd2fc24d506450a9574,13a4aad0dcd526235131c51e59edfcae,CopperLink Technologies,Closed,Critical,Software,Export to CSV missing columns,2025-10-04 00:00:00,2025-10-08 00:00:00,L1-Support,2
05661823b858fa8dc805d02faf16654a,13a4aad0dcd526235131c51e59edfcae,CopperLink Technologies,Closed,Critical,Security,Search returns stale results,2025-10-27 00:00:00,2025-11-06 00:00:00,L1-Support,2
deb8c8c15795d6ef4c4a0568fad04072,13a4aad0dcd526235131c51e59edfcae,CopperLink Technologies,Closed,Low,Hardware,Batch export job failing intermittently,2026-05-02 00:00:00,2026-05-26 00:00:00,L1-Support,2
83359c7387f6f0244ee898146a06be73,13a4aad0dcd526235131c51e59edfcae,CopperLink Technologies,Closed,High,Access,Mobile app crashes on startup,2025-10-23 00:00:00,2025-11-13 00:00:00,DBA,2
2da0a16de21fc71c86c326a855fbf509,0c5776310142cba118c35809177ec781,EmeraldVision Global,Open,Low,Network,Certificate expired on internal endpoint,2026-03-26 00:00:00,,Network-Ops,0
314a6bad1801ca40a39c7c6a17f6c8cd,0c5776310142cba118c35809177ec781,EmeraldVision Global,Closed,Moderate,Network,Latency in real-time event stream,2026-06-13 00:00:00,2026-06-17 00:00:00,L1-Support,1
9aa8b0bd6e31a06036e7e3e358f93d6f,03c745ab08272a4d23284e64787e2414,EmeraldSystems Partners,Open,Moderate,Software,API rate-limit errors on data sync,2026-05-20 00:00:00,,Network-Ops,1
0ae9a986144e552a75151bce999c052d,03c745ab08272a4d23284e64787e2414,EmeraldSystems Partners,Open,Moderate,Hardware,API rate-limit errors on data sync,2026-05-06 00:00:00,,L1-Support,0
e385e009f419074fcbfd5a4c0e12a565,03c745ab08272a4d23284e64787e2414,EmeraldSystems Partners,Closed,Low,Hardware,SSO login errors after password reset,2025-06-23 00:00:00,2025-06-28 00:00:00,L1-Support,0
1ddbdf41e25be8f603cd19fee7e3d0ab,03c745ab08272a4d23284e64787e2414,EmeraldSystems Partners,Closed,Critical,Performance,Permission denied on shared folder,2025-08-06 00:00:00,2025-08-15 00:00:00,DBA,1
81d0bff013f1b53a3651b073b7d1a377,54af84b28761b11126fc2fac02853373,IronCompute Co,Open,Moderate,Access,Slow query performance on reporting tables,2026-04-23 00:00:00,,L1-Support,2
fb273927449c12adf4dfc00d825ce24a,54af84b28761b11126fc2fac02853373,IronCompute Co,Closed,High,Software,Latency in real-time event stream,2026-05-22 00:00:00,2026-06-03 00:00:00,DBA,2
37d1c5896623e3c4eba95ed6293723a3,54af84b28761b11126fc2fac02853373,IronCompute Co,Closed,High,Software,Permission denied on shared folder,2025-12-23 00:00:00,2025-12-31 00:00:00,DBA,1
59281f04a837d14078f8c100b119daf0,54af84b28761b11126fc2fac02853373,IronCompute Co,Closed,Moderate,Database,SSO login errors after password reset,2025-10-19 00:00:00,2025-10-21 00:00:00,SecOps,1
9e9b3ead48332fc226f56fbd59f1a31f,54af84b28761b11126fc2fac02853373,IronCompute Co,Closed,Moderate,Network,Data discrepancy between source and warehouse,2025-10-02 00:00:00,2025-10-15 00:00:00,L2-Support,2
16b462569f76a2a035968d684dab85af,6d71a8a640619943f213fa558b872162,VanguardFabric Group,Open,Moderate,Security,Data discrepancy between source and warehouse,2026-06-28 00:00:00,,L2-Support,2
bd322377ffe510c01313e87c5618f474,6d71a8a640619943f213fa558b872162,VanguardFabric Group,Open,Low,Access,Bulk import rejected invalid rows,2026-06-07 00:00:00,,SecOps,2
96b30ef4fd88130e35ad103e86dbda73,ce3d68a0540b650e070f9bf735003736,HarborStream Co,Open,Critical,Database,Export to CSV missing columns,2026-04-16 17:00:00,,SecOps,2
2c199f4028bb213e2db008057be876dd,ce3d68a0540b650e070f9bf735003736,HarborStream Co,Open,High,Software,Export to CSV missing columns,2026-04-03 22:00:00,,L2-Support,1
e9bfb2681070c6a6ee710d89cc775e41,ce3d68a0540b650e070f9bf735003736,HarborStream Co,Open,Critical,Database,Email notifications delayed,2026-03-25 00:00:00,,SecOps,2
3d42edc0238bfa2c33c75283302355b7,ce3d68a0540b650e070f9bf735003736,HarborStream Co,Open,High,Access,Data discrepancy between source and warehouse,2026-05-18 11:00:00,,SecOps,2
81643e7e90575e98b1e23b4d0ee8185c,ce3d68a0540b650e070f9bf735003736,HarborStream Co,Open,Critical,Hardware,Latency in real-time event stream,2026-05-05 20:00:00,,Network-Ops,2
d882a0dd44b09c278e7813d0af45b327,ce3d68a0540b650e070f9bf735003736,HarborStream Co,Open,High,Database,Database connection pool exhausted,2026-04-24 06:00:00,,L2-Support,1
47966c7a2a437a914a0c4c1d16cf0703,ce3d68a0540b650e070f9bf735003736,HarborStream Co,Open,Critical,Access,Database connection pool exhausted,2026-07-04 02:00:00,,L2-Support,1
c4fd5143744c714c2484de0223dd0843,ce3d68a0540b650e070f9bf735003736,HarborStream Co,Open,High,Access,SSO login errors after password reset,2026-06-01 09:00:00,,SecOps,0
db171c6e1c96f106b620ec7ecff5b62f,ce3d68a0540b650e070f9bf735003736,HarborStream Co,Open,Critical,Performance,Slow query performance on reporting tables,2026-07-15 15:00:00,,Network-Ops,1
0b7b19da98d49a294554b65e300a797e,ce3d68a0540b650e070f9bf735003736,HarborStream Co,Open,High,Network,License activation not recognized,2026-05-23 01:00:00,,L2-Support,0
ef7875912365296334672585bd12ae55,ce3d68a0540b650e070f9bf735003736,HarborStream Co,Open,Critical,Network,Scheduled report not delivered,2026-04-02 09:00:00,,L1-Support,0
3ced436cc7da3678dac9f523592a9580,ce3d68a0540b650e070f9bf735003736,HarborStream Co,Open,High,Access,File upload times out over 50MB,2026-07-08 00:00:00,,L1-Support,0
fcbda1d73aa2a3f93ba909638e36d41a,ce3d68a0540b650e070f9bf735003736,HarborStream Co,Open,Critical,Hardware,Search returns stale results,2026-04-28 12:00:00,,SecOps,0
7792ed49e038e6ebaf7db83ed081e2ea,ce3d68a0540b650e070f9bf735003736,HarborStream Co,Open,Moderate,Software,Backup job did not complete overnight,2026-06-01 00:00:00,,L2-Support,1
77849adfd043bb53753c9a0d103fc4e6,ce3d68a0540b650e070f9bf735003736,HarborStream Co,Open,Moderate,Access,Data discrepancy between source and warehouse,2026-05-12 00:00:00,,DBA,2
a8e2fafef6eb9a93a8a4a4ef7bbdc70e,ce3d68a0540b650e070f9bf735003736,HarborStream Co,Closed,Low,Access,VPN latency spikes for remote users,2025-07-15 00:00:00,2025-07-22 00:00:00,L2-Support,0
95033971c19b33fc9de82bf67df1311e,ce3d68a0540b650e070f9bf735003736,HarborStream Co,Closed,Low,Hardware,Database connection pool exhausted,2026-01-23 00:00:00,2026-01-26 00:00:00,L1-Support,0
99174df3a427733a20101aabe4f07f3d,ce3d68a0540b650e070f9bf735003736,HarborStream Co,Closed,Low,Security,File upload times out over 50MB,2026-04-24 00:00:00,2026-05-18 00:00:00,Network-Ops,0
0a0709ab22442241b16fb06796c391c1,ce3d68a0540b650e070f9bf735003736,HarborStream Co,Closed,Moderate,Performance,VPN latency spikes for remote users,2025-06-17 00:00:00,2025-07-05 00:00:00,L1-Support,0
259c567d0d9f82727f4e49540c9835a8,a4eeded04dbad5002a4ad9ec71b34bdf,AuroraSystems Inc,Closed,Moderate,Software,Permission denied on shared folder,2025-09-05 00:00:00,2025-09-29 00:00:00,L2-Support,2
492ee6c872b5ef53a79d1334eacb8a9c,a4eeded04dbad5002a4ad9ec71b34bdf,AuroraSystems Inc,Closed,Critical,Performance,Two-factor codes not being received,2025-06-13 00:00:00,2025-07-05 00:00:00,SecOps,0
53e10a503ede18b7187e81d8c2f51fa8,a4eeded04dbad5002a4ad9ec71b34bdf,AuroraSystems Inc,Closed,Low,Hardware,Two-factor codes not being received,2025-10-01 00:00:00,2025-10-24 00:00:00,Network-Ops,2
1ee2d031c947e7344548fe81191f0933,1ff35b02263f19bd3f2d0c8dd92a818b,BeaconFabric Partners,Open,Critical,Performance,Two-factor codes not being received,2026-05-22 18:00:00,,SecOps,0
11eeac7741af3b15473ddcfcc472c256,1ff35b02263f19bd3f2d0c8dd92a818b,BeaconFabric Partners,Open,High,Database,User unable to reset password,2026-06-01 01:00:00,,SecOps,2
d9101f282b78d834305790525c8bee0a,1ff35b02263f19bd3f2d0c8dd92a818b,BeaconFabric Partners,Open,Critical,Database,Slow query performance on reporting tables,2026-03-30 12:00:00,,DBA,2
e3bc74c5238180973827e0df88313841,1ff35b02263f19bd3f2d0c8dd92a818b,BeaconFabric Partners,Open,High,Software,Data discrepancy between source and warehouse,2026-04-11 22:00:00,,DBA,2
d695f5946fd3f18c2aa97ea4182df159,1ff35b02263f19bd3f2d0c8dd92a818b,BeaconFabric Partners,Open,Critical,Hardware,License activation not recognized,2026-06-15 15:00:00,,SecOps,0
59d8b71480150c9b32acb846552afa51,1ff35b02263f19bd3f2d0c8dd92a818b,BeaconFabric Partners,Open,High,Database,Slow query performance on reporting tables,2026-05-21 06:00:00,,L1-Support,2
5c89d7c5900c91009b906bf557fb6d8c,1ff35b02263f19bd3f2d0c8dd92a818b,BeaconFabric Partners,Open,Critical,Network,Latency in real-time event stream,2026-04-24 09:00:00,,L1-Support,0
e7b72deaa963366b92cd050a748b4eb5,1ff35b02263f19bd3f2d0c8dd92a818b,BeaconFabric Partners,Open,High,Performance,Mobile app crashes on startup,2026-06-21 22:00:00,,SecOps,1
7b8cef5f6f2a2c1d6c997fb69511b06c,1ff35b02263f19bd3f2d0c8dd92a818b,BeaconFabric Partners,Open,Critical,Access,Permission denied on shared folder,2026-05-14 14:00:00,,DBA,2
e77c0800d34e6fe634c38b973263698e,1ff35b02263f19bd3f2d0c8dd92a818b,BeaconFabric Partners,Open,High,Software,Integration connector disconnected,2026-04-28 02:00:00,,L1-Support,0
74edaa4d666634fce66e7faf00ed480e,1ff35b02263f19bd3f2d0c8dd92a818b,BeaconFabric Partners,Open,Critical,Network,Integration connector disconnected,2026-04-20 20:00:00,,Network-Ops,0
be6d4ccc8fdb50261ab89f4f0efc92da,1ff35b02263f19bd3f2d0c8dd92a818b,BeaconFabric Partners,Open,High,Hardware,Mobile app crashes on startup,2026-03-27 16:00:00,,L2-Support,2
2b5cfa2b5349f4d6216e7c4b487abcf5,1ff35b02263f19bd3f2d0c8dd92a818b,BeaconFabric Partners,Open,Low,Performance,Bulk import rejected invalid rows,2026-04-29 00:00:00,,L1-Support,0
5be75aa6361a007d8a057850f587f1c7,1ff35b02263f19bd3f2d0c8dd92a818b,BeaconFabric Partners,Open,Low,Software,Backup job did not complete overnight,2026-06-25 00:00:00,,DBA,1
9de8297fae287fafe67c383162312ccb,1ff35b02263f19bd3f2d0c8dd92a818b,BeaconFabric Partners,Closed,Moderate,Network,SSO login errors after password reset,2026-04-17 00:00:00,2026-04-22 00:00:00,DBA,0
c41e3e40d29822faf527f8730c7e36f5,1ff35b02263f19bd3f2d0c8dd92a818b,BeaconFabric Partners,Closed,Low,Database,Mobile app crashes on startup,2026-04-25 00:00:00,2026-05-15 00:00:00,DBA,1
171b17549d452bf48f36ba4fe9777417,1ff35b02263f19bd3f2d0c8dd92a818b,BeaconFabric Partners,Closed,Critical,Database,Permission denied on shared folder,2025-08-21 00:00:00,2025-08-30 00:00:00,Network-Ops,0
4be4b83f5af241f833db566cefe27407,1ff35b02263f19bd3f2d0c8dd92a818b,BeaconFabric Partners,Closed,Moderate,Hardware,Slow query performance on reporting tables,2025-08-01 00:00:00,2025-08-15 00:00:00,L2-Support,2
9486309dcc040c17f907e8a322c6a4ad,8206a52e15e4be8b9ec9bdc0fa5987fe,OnyxData Solutions,Closed,High,Software,Mobile app crashes on startup,2025-07-21 00:00:00,2025-08-13 00:00:00,SecOps,0
eb3881f463b52bced05a21bc07b74873,e892075f2fd85a95896435e5d4fab369,SilverStream Industries,Open,Low,Performance,Two-factor codes not being received,2026-04-14 00:00:00,,DBA,1
c76681beb93e662e0a9e7a6b4e3dbfc7,e892075f2fd85a95896435e5d4fab369,SilverStream Industries,Closed,Moderate,Database,Integration connector disconnected,2025-10-13 00:00:00,2025-10-21 00:00:00,L1-Support,1
625125e4452e1e97a8c4d4e22e073557,e892075f2fd85a95896435e5d4fab369,SilverStream Industries,Closed,Critical,Database,Search returns stale results,2026-05-19 00:00:00,2026-05-22 00:00:00,Network-Ops,2
3315db8209eda4dd7c062cb97ed48d98,e892075f2fd85a95896435e5d4fab369,SilverStream Industries,Closed,Critical,Hardware,Data discrepancy between source and warehouse,2026-06-13 00:00:00,2026-06-27 00:00:00,L2-Support,0
02b023bf926c4d6c13901fd9286e0d26,7b9bec0b789e79ebd2d9906ceefa882e,NovaData Holdings,Open,Low,Software,Email notifications delayed,2026-05-18 00:00:00,,SecOps,1
2524ad729bb6e9e9876d2af0a041d365,2fdd141fcd0ce6c12e682651999b63c6,OrchardSphere Co,Open,Critical,Software,Mobile app crashes on startup,2026-03-26 03:00:00,,SecOps,1
e359e9614679aba63edd2f1c61ffca50,2fdd141fcd0ce6c12e682651999b63c6,OrchardSphere Co,Open,High,Access,Integration connector disconnected,2026-05-16 19:00:00,,DBA,1
3428b3923a4bb5eb3c3b4b314c6a1ca2,2fdd141fcd0ce6c12e682651999b63c6,OrchardSphere Co,Open,Critical,Network,Backup job did not complete overnight,2026-03-27 07:00:00,,L2-Support,0
01c474d974a71564566071d1c03c0123,2fdd141fcd0ce6c12e682651999b63c6,OrchardSphere Co,Open,Low,Hardware,Two-factor codes not being received,2026-06-20 00:00:00,,SecOps,0
435663c655d6790a14ed138552efc9ca,2fdd141fcd0ce6c12e682651999b63c6,OrchardSphere Co,Open,Moderate,Hardware,Latency in real-time event stream,2026-06-21 00:00:00,,Network-Ops,2
75bf826cfd9ac17c2efd1484aaa8d4be,2fdd141fcd0ce6c12e682651999b63c6,OrchardSphere Co,Closed,High,Access,Search returns stale results,2026-04-25 00:00:00,2026-05-05 00:00:00,SecOps,1
6cd7ab610fddecc1debb0b79687f9ee9,c5af38c22b49551e7b126a9db3f94f17,BrightForge Solutions,Closed,Moderate,Security,Search returns stale results,2025-06-17 00:00:00,2025-06-23 00:00:00,L2-Support,1
40bc218612871129dceb9e642242d56a,c5af38c22b49551e7b126a9db3f94f17,BrightForge Solutions,Closed,Low,Access,Database connection pool exhausted,2026-05-06 00:00:00,2026-05-08 00:00:00,SecOps,0
3399a87b8fbfabb1b935b183651403eb,c5af38c22b49551e7b126a9db3f94f17,BrightForge Solutions,Closed,Critical,Access,Scheduled report not delivered,2026-02-02 00:00:00,2026-02-10 00:00:00,L2-Support,2
132b91ec70f1c5d2906b82d9149f0949,c5af38c22b49551e7b126a9db3f94f17,BrightForge Solutions,Closed,Critical,Hardware,SSO login errors after password reset,2026-04-05 00:00:00,2026-04-16 00:00:00,DBA,2
f6d9188a422de686b54340f675d1d8ff,495040e1c045ff256b3434d06ceffbe6,CedarVision Group,Closed,Low,Software,License activation not recognized,2026-03-31 00:00:00,2026-04-08 00:00:00,Network-Ops,2
48bfeaf94a88727267b5ba70982feadc,495040e1c045ff256b3434d06ceffbe6,CedarVision Group,Closed,Low,Access,Slow query performance on reporting tables,2026-04-23 00:00:00,2026-05-13 00:00:00,SecOps,2
157052dddccfc621dadfdfd750660ca7,f34d8ff03a88599344a7b2910319f185,EmeraldLink LLC,Open,Moderate,Access,Integration connector disconnected,2026-05-12 00:00:00,,SecOps,1
8ede60ce1e80dd0c8b92bef81f062ff1,f34d8ff03a88599344a7b2910319f185,EmeraldLink LLC,Open,Moderate,Database,Bulk import rejected invalid rows,2026-04-24 00:00:00,,L1-Support,2
3e092c4e2e7d98cd5bfeabffe2c7d883,f34d8ff03a88599344a7b2910319f185,EmeraldLink LLC,Closed,Critical,Performance,Database connection pool exhausted,2025-08-13 00:00:00,2025-08-21 00:00:00,L2-Support,1
a23414debac8fb6a3fdb9308f7e42e28,ef7e33a1da2da4c61fccded1f7bc1699,CascadeNetworks Group,Open,Critical,Software,Two-factor codes not being received,2026-06-12 05:00:00,,L1-Support,1
69b5974916d896d430895202aa4503ab,ef7e33a1da2da4c61fccded1f7bc1699,CascadeNetworks Group,Open,High,Security,Webhook deliveries failing with 500 errors,2026-06-28 00:00:00,,SecOps,1
b3426b856f91a65476eb113f419d8aec,ef7e33a1da2da4c61fccded1f7bc1699,CascadeNetworks Group,Open,Critical,Software,Search returns stale results,2026-06-06 17:00:00,,L2-Support,0
b9df5bf6479bd24c0fa1b9decd65f263,ef7e33a1da2da4c61fccded1f7bc1699,CascadeNetworks Group,Open,Moderate,Software,Permission denied on shared folder,2026-05-25 00:00:00,,Network-Ops,0
2114e8b3445cc044152284cd95ad399c,ef7e33a1da2da4c61fccded1f7bc1699,CascadeNetworks Group,Closed,Critical,Database,SSO login errors after password reset,2025-08-19 00:00:00,2025-09-06 00:00:00,SecOps,1
3d2552255e626482f674a22b0d652172,ef7e33a1da2da4c61fccded1f7bc1699,CascadeNetworks Group,Closed,Critical,Network,Slow query performance on reporting tables,2026-04-10 00:00:00,2026-05-04 00:00:00,DBA,0
8f885850ae6cd6789c38d74ee3352b33,ef7e33a1da2da4c61fccded1f7bc1699,CascadeNetworks Group,Closed,Moderate,Database,Scheduled report not delivered,2025-07-15 00:00:00,2025-07-23 00:00:00,DBA,2
d30d43ad78cc53752131a541507fc92d,ef7e33a1da2da4c61fccded1f7bc1699,CascadeNetworks Group,Closed,Moderate,Hardware,License activation not recognized,2025-07-24 00:00:00,2025-08-08 00:00:00,DBA,0
8f8c6c48d38024403f746181f64f0318,b047e4afeec51299163579e356335749,NovaDigital Inc,Open,Low,Hardware,Latency in real-time event stream,2026-06-13 00:00:00,,DBA,2
c33006a9154d61ac7fea61e9cbabe36e,b047e4afeec51299163579e356335749,NovaDigital Inc,Open,Low,Security,Data discrepancy between source and warehouse,2026-07-03 00:00:00,,SecOps,2
656f7036b2f018243df7b93f6d8a8e50,b047e4afeec51299163579e356335749,NovaDigital Inc,Closed,High,Network,VPN latency spikes for remote users,2025-10-01 00:00:00,2025-10-13 00:00:00,L2-Support,0
1f09ef22b41371816f378123bf08d2e1,b047e4afeec51299163579e356335749,NovaDigital Inc,Closed,Low,Performance,License activation not recognized,2026-02-15 00:00:00,2026-03-09 00:00:00,Network-Ops,0
64c528c0c169583ca6a8f5dbb25a83d4,b047e4afeec51299163579e356335749,NovaDigital Inc,Closed,Critical,Network,Dashboard fails to load for some users,2026-01-22 00:00:00,2026-01-23 00:00:00,SecOps,0
c53d4aa2ed50fc3f774c50e54d3f537b,3183fe905ab9fe935717a26439aeefcb,TitanDigital Industries,Open,Critical,Hardware,SSO login errors after password reset,2026-06-16 14:00:00,,L1-Support,2
47a1980265846652c776344f3ec848c8,3183fe905ab9fe935717a26439aeefcb,TitanDigital Industries,Open,High,Performance,Slow query performance on reporting tables,2026-04-24 09:00:00,,Network-Ops,2
678647760f4f442271e3c2eb0d2a0b79,3183fe905ab9fe935717a26439aeefcb,TitanDigital Industries,Open,Critical,Software,User unable to reset password,2026-06-17 11:00:00,,L1-Support,1
d7db99e375e28b8ae2d1590d140936a2,3183fe905ab9fe935717a26439aeefcb,TitanDigital Industries,Open,High,Database,Two-factor codes not being received,2026-06-16 18:00:00,,L1-Support,1
ab8b42f4844b77081badc87d51389125,3183fe905ab9fe935717a26439aeefcb,TitanDigital Industries,Open,Critical,Hardware,Data discrepancy between source and warehouse,2026-04-23 10:00:00,,DBA,2
8246f39a180aca66fed2ba63b6417c97,3183fe905ab9fe935717a26439aeefcb,TitanDigital Industries,Closed,Moderate,Software,Webhook deliveries failing with 500 errors,2026-03-02 00:00:00,2026-03-16 00:00:00,L1-Support,1
ce57858c3f1e13f9c31960626af3faca,3183fe905ab9fe935717a26439aeefcb,TitanDigital Industries,Closed,High,Security,License activation not recognized,2026-01-24 00:00:00,2026-01-27 00:00:00,DBA,1
02e8b5f10e45c5c9da165d4060b91400,3183fe905ab9fe935717a26439aeefcb,TitanDigital Industries,Closed,High,Security,Search returns stale results,2026-03-24 00:00:00,2026-04-04 00:00:00,Network-Ops,0
4b9e856147c9d9b40127f6cd5c8df5f4,3183fe905ab9fe935717a26439aeefcb,TitanDigital Industries,Closed,Moderate,Software,VPN latency spikes for remote users,2025-07-15 00:00:00,2025-07-20 00:00:00,Network-Ops,1
1b0adcbbcd9bae4a45beb1d2991e9be0,4cda985d6719d09374dcd44d8c5d54db,SterlingForge Holdings,Open,Moderate,Hardware,Latency in real-time event stream,2026-04-19 00:00:00,,L1-Support,0
a502226a6848ce8740a9a4a71adbe5d9,4cda985d6719d09374dcd44d8c5d54db,SterlingForge Holdings,Open,Low,Software,Database connection pool exhausted,2026-04-17 00:00:00,,L2-Support,1
12d4a3d7ff67de71920337c711dddc76,4cda985d6719d09374dcd44d8c5d54db,SterlingForge Holdings,Closed,Low,Network,Email notifications delayed,2025-07-21 00:00:00,2025-07-27 00:00:00,L2-Support,0
f1e2253da4eef66c8f48573c00a70941,4cda985d6719d09374dcd44d8c5d54db,SterlingForge Holdings,Closed,Critical,Performance,File upload times out over 50MB,2025-06-07 00:00:00,2025-06-12 00:00:00,SecOps,1
d5d4cda772b695f0196f12b1efd5a933,4cda985d6719d09374dcd44d8c5d54db,SterlingForge Holdings,Closed,Moderate,Network,SSO login errors after password reset,2025-08-20 00:00:00,2025-09-05 00:00:00,SecOps,0
c23d8cf1d706868234e81938c6ef6bca,5eb14ca7fbd53d5fc92fb3e4d33200bc,PacificSphere Solutions,Open,Critical,Performance,Database connection pool exhausted,2026-06-16 04:00:00,,SecOps,1
0db08d95ff00e08d91fb56db6226fbd6,5eb14ca7fbd53d5fc92fb3e4d33200bc,PacificSphere Solutions,Open,High,Hardware,Latency in real-time event stream,2026-06-15 13:00:00,,Network-Ops,0
1f335b5ba8267dc0a91b57c896896ac2,5eb14ca7fbd53d5fc92fb3e4d33200bc,PacificSphere Solutions,Closed,Moderate,Database,License activation not recognized,2025-08-02 00:00:00,2025-08-18 00:00:00,L1-Support,1
7d808e0abca2b7539d1648b7db8b0195,5eb14ca7fbd53d5fc92fb3e4d33200bc,PacificSphere Solutions,Closed,Moderate,Performance,Mobile app crashes on startup,2026-05-05 00:00:00,2026-05-20 00:00:00,Network-Ops,2
e7e174a598f759372d96214229a9343d,9ab80f4a25b7d78dcd6305b15c225ce7,KeystoneMetric Holdings,Closed,Low,Performance,Backup job did not complete overnight,2025-11-30 00:00:00,2025-12-23 00:00:00,L1-Support,1
9ddad7740be93ba09d48164b5f29c597,9ab80f4a25b7d78dcd6305b15c225ce7,KeystoneMetric Holdings,Closed,Low,Network,Webhook deliveries failing with 500 errors,2026-04-09 00:00:00,2026-04-21 00:00:00,L1-Support,2
47139974c4dc535a52ca947f9ba6dbc5,9ab80f4a25b7d78dcd6305b15c225ce7,KeystoneMetric Holdings,Closed,Low,Network,Webhook deliveries failing with 500 errors,2025-12-18 00:00:00,2025-12-28 00:00:00,SecOps,2
62df6bee559eb6b69c7f8d8a9cece299,f4447210094c6153c36b9d7553fb5e01,SummitMetric Systems,Open,Critical,Network,API rate-limit errors on data sync,2026-07-15 11:00:00,,SecOps,1
84e964f4b59955456bf3ce31b55733d9,f4447210094c6153c36b9d7553fb5e01,SummitMetric Systems,Open,High,Security,Slow query performance on reporting tables,2026-06-25 18:00:00,,L2-Support,2
37b0536ce8037360efea4b9999b4cc07,f4447210094c6153c36b9d7553fb5e01,SummitMetric Systems,Closed,Critical,Access,Dashboard fails to load for some users,2026-05-29 00:00:00,2026-06-16 00:00:00,L1-Support,2
acffa6e2a4965ca41217067ff17c472b,f4447210094c6153c36b9d7553fb5e01,SummitMetric Systems,Closed,Low,Hardware,SSO login errors after password reset,2025-12-01 00:00:00,2025-12-06 00:00:00,L1-Support,2
3db06cdab2a418a1a5206cd1b6032373,f4447210094c6153c36b9d7553fb5e01,SummitMetric Systems,Closed,Low,Security,Bulk import rejected invalid rows,2026-02-27 00:00:00,2026-03-11 00:00:00,L1-Support,0
056610463764f28db405120681a30ab7,3a498cbe2e15a60a1c0c7b5a2817c0e9,SilverSphere Systems,Open,Moderate,Performance,Latency in real-time event stream,2026-04-02 00:00:00,,L2-Support,1
