sys_id,name,country,account_manager
814088481f479207743f749ed87a358e,EmeraldSignal Global,BR,Kwame Moreau
9f26ca809bd45fbf762a422a7771fb59,EmeraldCore Industries,BR,Yara Silva
285c6c0a2f987b4e807846125ce65687,AtlasPulse Industries,AU,Ingrid Silva
7d9b98f8484c147f2bbfceadff9f7e8f,CedarCloud Holdings,US,Elena Costa
7c24fcfbfaa4d080cb20f4c07585af44,MeridianSystems Inc,UK,Sean Andersen
4b6bd2c18c957fdcae08ffbb63eb135f,AuroraByte Systems,DE,Ravi Kim
f752b91677ca58ffafc7f3ee53f154e3,KeystoneCompute Partners,IN,Hana Costa
0cdaaded8363ed930ab0c12a92a1fe38,CobaltSignal Solutions,DE,Kwame Tanaka
d4b22e35e89118ee1a74efac3be37f86,SableLoop Corp,AU,Ravi Tanaka
df1462f3749a142fac5fcb1bf509a341,KeystoneCloud Partners,AU,Priya Tanaka
868b89f963872ceab2fbd0f9508e06f7,NorthPulse Partners,IN,Lucia Costa
9e5b14128df28a4b42a0aa36e416b2b8,QuantumLogic Global,IN,Omar Kim
478d37625160136201e7f5750fe3b530,GraniteSystems Inc,BR,Hana Mbeki
c8fedd87d35eb0704964ce23e33382fa,IronCore Industries,SG,Faisal Okafor
3d6e508ef442741d54eac88ed9bd5a58,NovaMicro Partners,SG,Lucia Rossi
c125fc8f74d3c715b05bf91cf4a4e8cb,OnyxAnalytics Holdings,IN,Lucia Silva
43b4e4d7a0f852ddd19eaf53a8412801,HarborCloud Technologies,AU,Ravi Khan
487daa12b20519dacfa3c1c0d6cc753e,BlueByte Technologies,DE,Liam Kim
e8efcd99d13226360d9e796996c6bba2,SableAnalytics LLC,UK,Sean Okafor
0ab944e42e9cbfe28a07d7d9d22134bb,CascadeAnalytics Group,SG,Liam Larsson
418ff640e466a84fd042bb942cd50cce,Allied Sphere Global,SG,Ingrid Tanaka
dfd04551c267862818330dcfb61e7a0f,VanguardMicro Co,AU,Tomas Larsson
c702389279480ca63049ffe89bfecbbe,BeaconAnalytics Systems,AU,Priya Reyes
6cb3ae07a649300da39f3eb9c669a321,SummitWave Partners,AU,Lucia Khan
f7436b1e2d1d049926617aaca3ff7265,OnyxByte Partners,UK,Lucia Silva
dca56249584e35c38d17e7384752560c,LarkLogic Inc,DE,Diego Walsh
54a677f5fff35c289d257523c1682bda,PioneerMetric Group,SG,Nadia Duarte
2126756edd5367cf5af2ecda2c31cd12,BrightCloud Holdings,BR,Ravi Mbeki
83b9f02dfee60b75ee2a7019f189552e,NorthLink Systems,US,Lucia Kim
b704797eee48c92fff77f72c2cf67c3d,SilverNexus Holdings,IN,Diego Walsh
747750a4d684a56a34d131983ce42efe,Allied Labs Systems,DE,Sean Mbeki
11e93eb137b1fea888acccb5cc15483f,SterlingNetworks Technologies,AU,Chen Duarte
9910adbc900d3ef4a880fd9aa1764272,UnionSignal Partners,DE,Hana Reyes
5f64ce86641e273d7a0613ac1268219b,NovaFabric LLC,US,Mei Kim
bdd2c79a3c48e89623adcb068f294735,VanguardSignal Global,DE,Faisal Novak
b190493f41d4799331d862dd4477bb6c,NovaCompute Holdings,UK,Kwame Okafor
09bf5615d9f0bea8e4e052cee1bd9803,Standard Metric Solutions,UK,Mei Novak
8a976d7a6d7d552ac74b7cbd99dda37d,CrownStream Systems,AU,Ravi Khan
6ac3cc6fab491618ed5a0bb03d822759,GraniteCloud Industries,US,Sean Nguyen
9f3c5911af7411a1b0f3321d790cb1b4,LarkStream Systems,SG,Omar Silva
386e6e637941f1ee0f0d283777d746ca,BeaconVector Co,IN,Lucia Khan
d9d27128a9962bdd86341a73388ccc4b,Pan-Atlantic Pulse Systems,BR,Nadia Silva
8a55e71ec574d361379f01ed2579f316,BrightAnalytics Holdings,BR,Diego Kim
5682caec0928b411232fe2b1554b9891,VertexTech Holdings,AU,Chen Patel
831757cf40ca05019e2b91375decb195,BeaconVector Corp,UK,Lucia Novak
cab827300cda77834edeb13d76f74668,PacificSignal Group,IN,Liam Silva
a1b77bb6d1445249d3e1613eac518779,BrightTech Systems,AU,Faisal Novak
c7c5cfa2ea2541cd06ce70d0a37a1113,CopperGrid Group,SG,Hana Walsh
0e11e6714a882f1bc7e0e1960ae4872b,GraniteData Holdings,DE,Sean Khan
0da29ae50de541be292172e48353a57a,GraniteSphere Global,US,Elena Patel
b1a4aa14471ba76f3330a4ef627f53c5,CobaltLogic LLC,BR,Lucia Walsh
e969942a20696172e0c274a8010908e8,UnionSoft Inc,SG,Ravi Okafor
015aa373465f8052de5628b61876191b,Allied Digital Partners,IN,Faisal Moreau
e57461065649e4ab806f35eb7d3cc68b,VertexVision Partners,UK,Ingrid Rossi
22a31279253e1e540b02f2667871e4cd,DeltaLoop Co,US,Diego Okafor
d61b4af8fa8dc914ef2495e3b66f9e40,SilverNexus Technologies,UK,Nadia Haddad
16ad9d7196a8ee8436db5a58515dfe15,SummitStream Group,DE,Yara Andersen
c4b3f15dd580d471d27289e4fe4c092b,CopperCompute Industries,AU,Ravi Silva
81c5653cbf6e743871aaf7d92be96fad,EmeraldSoft Group,IN,Ravi Okafor
284e87c635b0815c3d841fadbd21fd2a,SableSystems Industries,SG,Faisal Andersen
2937a6fbed50a66e0011c6067002ca09,RidgeSphere Industries,BR,Tomas Patel
93da4abf8aa7193b7ae7ba0db63e8b89,CedarCloud Industries,BR,Lucia Larsson
362238f5b52190edb8b47c33cfcff2d5,UnionFabric Group,SG,Nadia Silva
e41cf552bc466ce4ecaef6860464730c,SableFabric Industries,BR,Liam Larsson
16c5b6454fefc8620752607b0029b2b5,Standard Wave Group,IN,Diego Okafor
f931fe4f8571ea6dc50fff62157c3390,Consolidated Logic LLC,BR,Ravi Andersen
aada487aa3be32d89f035124304ba2fe,UnionSphere Partners,IN,Lucia Mbeki
b9031c31bd27f8d345af5ea25fc976f3,OnyxWorks Holdings,AU,Mei Khan
d787d54a8844b759abf8eb7d881ea079,MeridianSoft Corp,DE,Lucia Rossi
741ebed979f4daa28a1e104e7a348807,Consolidated Tech Solutions,US,Liam Okafor
e0ce815065bc2c65897753372ba4135a,PioneerLogic Holdings,BR,Priya Nguyen
455bec0f01ea30efab3d74c48bd4d27b,Meridian Networks Industries,BR,Faisal Costa
cd79bd8f7f0f5e93ad37c5851d447f95,OnyxMicro Systems,DE,Hana Duarte
0b6f2eb0c93d1061f4d39f56b8191eb7,SterlingLogic Inc,IN,Mei Mbeki
969a8eb634d346554680e720b6c0594d,MapleGrid Solutions,BR,Hana Tanaka
e31b977988b9a172c62da5b8de03e77f,QuantumLink Partners,IN,Yara Khan
586ec04b76a02d0e6ccf03c0956e77b5,OnyxSystems Systems,US,Lucia Patel
12099cbe98208e73b7f90ace78c01612,DeltaLink Systems,IN,Nadia Rossi
f6afb2817066b1257067cf6b488c555e,CopperSignal Solutions,BR,Lucia Novak
9d8dc8f35aec6839e04c4cb3225581ca,UnionDigital Holdings,US,Elena Larsson
cb49b147c472310839d370e334bd911e,OrchardWave Holdings,AU,Aisha Tanaka
662847d4510f7ceafa865141d6f799a3,KeystoneDynamics Partners,UK,Ravi Andersen
eeb12db491e3a3b387c574e2ef3b18ae,SilverVector Corp,BR,Sean Andersen
f6f05abd12a573d96ca1b642d56ffac2,GraniteDynamics Systems,SG,Ingrid Andersen
0c5b6a219d4b8832a76aa49b4026d95e,RidgeCompute Inc,IN,Chen Novak
e3734fab1226d850d3a455d61122da0f,Helios Soft Inc,SG,Nadia Mbeki
244545257ab21d3ff9f4b1332d3c0c8f,MapleLoop Solutions,DE,Noah Duarte
2ffc32c77711edcf5ab1a9dc1350cc4f,SummitLink Global,BR,Tomas Walsh
ae5912c82ba98c2e2a4282aa8cdaec07,RidgeFabric Technologies,US,Nadia Tanaka
b759d85c2af6a92e139c4dddd64651ca,SterlingCore Systems,UK,Kwame Duarte
cb54f8aa440d70b6440d12007defcc72,HarborVector Technologies,BR,Tomas Silva
45bd37606797f7395a3007e699ccc653,SterlingData Holdings,AU,Priya Larsson
c4d1fc00e23f29d8e7fbfa2edad6ab02,SterlingLink Systems,DE,Omar Khan
138572e51e531af015b632a48e1b1142,AuroraSignal Solutions,BR,Chen Duarte
fd217d0313a5ecc754aa418f9a0e63cf,SilverCore Industries,AU,Tomas Mbeki
e1bb871447a783efa417d27570bd8a7a,BlueSphere Technologies,BR,Yara Rossi
cfa5a995920a5a1dfc7d6ea3e4d7597f,MapleCore LLC,DE,Ingrid Andersen
2d471a1d9c4d948d5d94b2907bb5eb3f,LarkSignal LLC,US,Priya Duarte
9ba3a3e5d24649823075a753d14f9b35,NovaSystems Co,SG,Mei Reyes
5b31ee5cc077f897916f7d9d4b04b4cc,BrightStream LLC,AU,Sofia Kim
8d82d45858e8d65e1331bf609d835af1,DeltaNetworks Global,US,Diego Walsh
36cc012652a5292111e3d5d94123aefd,RidgeStream LLC,AU,Liam Tanaka
e90f82bf42a00b0fc7701281b9e29f39,AtlasDynamics Global,BR,Aisha Reyes
3d6a22e5ab2a318962f80f761b3b29dd,CobaltCompute Partners,SG,Ravi Haddad
bf5b660683c94a6c7fefdd8600784304,PioneerLabs Technologies,UK,Noah Andersen
33974a61e04f90e5f19368eaac59eb38,BlueForge Corp,US,Nadia Tanaka
4924a202c7e3f55ba7b14c094207ac60,CopperTech Industries,DE,Noah Duarte
13a4aad0dcd526235131c51e59edfcae,CopperLink Technologies,DE,Elena Moreau
0c5776310142cba118c35809177ec781,EmeraldVision Global,SG,Sofia Larsson
03c745ab08272a4d23284e64787e2414,EmeraldSystems Partners,BR,Liam Khan
54af84b28761b11126fc2fac02853373,IronCompute Co,UK,Nadia Moreau
6d71a8a640619943f213fa558b872162,VanguardFabric Group,AU,Faisal Andersen
ce3d68a0540b650e070f9bf735003736,HarborStream Co,UK,Priya Rossi
a4eeded04dbad5002a4ad9ec71b34bdf,AuroraSystems Inc,BR,Ingrid Kim
1ff35b02263f19bd3f2d0c8dd92a818b,BeaconFabric Partners,US,Kwame Reyes
8206a52e15e4be8b9ec9bdc0fa5987fe,OnyxData Solutions,AU,Chen Moreau
e892075f2fd85a95896435e5d4fab369,SilverStream Industries,US,Chen Silva
7b9bec0b789e79ebd2d9906ceefa882e,NovaData Holdings,UK,Elena Kim
2fdd141fcd0ce6c12e682651999b63c6,OrchardSphere Co,IN,Sean Kim
c5af38c22b49551e7b126a9db3f94f17,BrightForge Solutions,AU,Ingrid Walsh
495040e1c045ff256b3434d06ceffbe6,CedarVision Group,US,Nadia Reyes
f34d8ff03a88599344a7b2910319f185,EmeraldLink LLC,US,Liam Rossi
ef7e33a1da2da4c61fccded1f7bc1699,CascadeNetworks Group,DE,Yara Larsson
b047e4afeec51299163579e356335749,NovaDigital Inc,AU,Elena Walsh
3183fe905ab9fe935717a26439aeefcb,TitanDigital Industries,SG,Liam Okafor
4cda985d6719d09374dcd44d8c5d54db,SterlingForge Holdings,SG,Liam Walsh
5eb14ca7fbd53d5fc92fb3e4d33200bc,PacificSphere Solutions,BR,Aisha Larsson
9ab80f4a25b7d78dcd6305b15c225ce7,KeystoneMetric Holdings,IN,Lucia Haddad
f4447210094c6153c36b9d7553fb5e01,SummitMetric Systems,IN,Nadia Rossi
3a498cbe2e15a60a1c0c7b5a2817c0e9,SilverSphere Systems,UK,Sean Costa
6b733215946bc0662290ae32beb57ca3,Consolidated Micro Technologies,IN,Sean Okafor
d0ffa48c7ae755beb9c79e7cd45ac278,PioneerData Co,UK,Mei Nguyen
ad2a8dac0f2bb0f4c1e6c976c78bde76,MeridianMetric Partners,US,Sofia Kim
d8955870d29655d94e70af161ee62e7c,OrchardCloud Co,BR,Yara Costa
281fdb7ad3e8a413d9412e804b58c12b,QuantumData Corp,AU,Hana Okafor
667dfa53f3eb6aff747106e77123e771,AtlasLabs Solutions,BR,Ingrid Khan
a3b64483fce223c5ee82c8a4957cfc2b,OnyxLabs Holdings,AU,Aisha Silva
6fd417671fff5b1d8b363eefe1143ba0,CobaltStream Industries,AU,Noah Moreau
bc8231e45ebb45bfcba324c436a4b521,MeridianVision Inc,SG,Lucia Khan
9787e141b08ad78bb021b5fccecf159f,CopperCore Corp,DE,Hana Patel
c7809c2531e2003ce3f9da60920aef9c,VertexSystems Global,SG,Tomas Haddad
8b93b5a83dfc86e2994c0a94df4072e1,BlueGrid Holdings,UK,Lucia Reyes
86f69667f14d2d0705abf01d374b77fb,SableMicro Inc,AU,Omar Novak
068b5f960d0c391787a9e3b7d11e27c5,BlueGrid Industries,UK,Kwame Nguyen
67d096e662030447380923b9f04b96d3,SterlingDigital Technologies,UK,Yara Silva
8f7d61c8b7f4acf6d71549c9b4392f20,KeystoneMicro Global,DE,Chen Reyes
99258018b69b45b087d8236b005412b4,MeridianSignal Industries,IN,Diego Rossi
620291813d95f27fb3bf8104f6a3c813,OnyxSoft LLC,IN,Yara Silva
0be5797a315631e863f53dd2782e5921,OnyxLogic Holdings,AU,Kwame Patel
f6138c851630a7341103e26987de098b,NorthSystems Co,DE,Chen Duarte
d58dd99d2645ec0b63575f760bdd635e,CascadeWorks Holdings,DE,Noah Silva
540e471085e3df5d9b154776a1a30ad3,VanguardCompute Holdings,AU,Ingrid Costa
a47564ba6bcbc72e9d7cee95a2d51cda,MeridianCompute Global,SG,Sofia Silva
761eb781120d51d7322dfad6a9edd55b,VertexAnalytics Technologies,US,Lucia Moreau
4b10bd727fa0ebecdc1e6ec4c96b835b,MeridianDigital Partners,BR,Sean Kim
3aad24cff0251904855faaa81c17fe8a,EmeraldGrid Co,DE,Aisha Nguyen
16915c6dbad6f7c0f3f332433395c8d5,NovaSystems Holdings,AU,Yara Costa
d07ff0103c2ab076751d7fbbab895f60,HarborFabric LLC,BR,Aisha Kim
31242470664733aaf776d8d6374b69d2,HarborSignal Partners,SG,Aisha Larsson
bffe77dfa3cb48498bfb4b429032e5ab,MeridianGrid Co,BR,Diego Silva
60564ee6941bc4e2060f535b6d460346,RidgeAnalytics Technologies,SG,Hana Andersen
14b99ceda08442ec1c51fc745c7c53b2,GraniteDigital LLC,SG,Priya Tanaka
089c7f4f23d83cd2346863ad94a8c6cb,EmeraldGrid Corp,UK,Nadia Walsh
107e0fc1640d1e677e247f7dddcafef7,SummitStream Co,IN,Liam Walsh
a06cb3c58e9d39f56b6a9b7619d4e870,BeaconCloud Partners,SG,Elena Andersen
2e14f0b117b12e13a57e357ec3259185,SilverWorks Holdings,IN,Diego Silva
48cd147e0912805cce695754eb5f59bf,CedarTech Technologies,SG,Chen Mbeki
8759c38b37159d4a1a7afdccb1559cf6,Pan-Atlantic Vision Holdings,US,Lucia Novak
d46b57d345d3f29f3f8e519aae6791fb,PioneerLabs Industries,AU,Yara Patel
8c89eb1b9f8533965bb836ffd37d8d50,NovaNetworks Holdings,UK,Tomas Duarte
6ff340d8cafd2736cb46238797eec6fa,MapleForge Partners,UK,Priya Novak
b6d1900a519353c1d86706b0d384989e,RidgeLink Corp,IN,Elena Okafor
79c471bcaae4ecd8045fcb2a23425e42,OnyxLogic Industries,AU,Chen Walsh
1f8333839f50fccdd6e9e6c3edb7fa81,NovaNexus Inc,AU,Mei Walsh
82fcf5e247b92f849d53c4fc1c95fe6c,UnionWave Solutions,SG,Liam Khan
7937b534ad5ed79f516a3dac74d7a7c8,QuantumTech Holdings,BR,Yara Mbeki
404be8f5f6e5a830f551f144f052948e,KeystoneGrid LLC,DE,Ingrid Walsh
11f93f4115f960789b717da054cdadfb,CrownMicro Solutions,US,Sean Mbeki
513a7851b97afbe211a775bc59051968,EmeraldNetworks Co,DE,Liam Reyes
d8d35807b1d9ba55a4b7d53b93db774b,AtlasDynamics LLC,US,Faisal Duarte
0a4af8ecfc90e5d205dece1d2c9788a0,DeltaTech Co,SG,Tomas Patel
51ef6d2fa447c41201bd737bd998c8b7,BrightMetric Corp,SG,Nadia Khan
63f815d81e9ee0006eec6d36558fbeee,DeltaAnalytics Group,US,Omar Nguyen
0696116065a2789785ba27fe9428f56d,NovaVector Solutions,IN,Lucia Novak
eed6eea79c3d03b08e400c0719f23573,SummitForge Technologies,SG,Kwame Haddad
d1f7fd5a33637e12655cd4ae2d2d4bd7,NovaForge Holdings,SG,Mei Tanaka
949b3ac9c662066e8294b5606f6c0dc3,IronGrid Inc,BR,Faisal Patel
01267beef7ca461bf6d9af140b33b05d,QuantumPulse Systems,AU,Chen Khan
1f10a02fa569973f6717fbced8c7fb8a,UnionStream Group,IN,Yara Reyes
b02360eea1b1d81685780c32688c4752,SummitDynamics Systems,IN,Chen Nguyen
0e80d31f534a13a8786b5fa5624ff328,Consolidated Micro Partners,BR,Kwame Larsson
f5ed18f97c5287c89b834d87fb604509,KeystoneMetric Inc,UK,Sean Larsson
f606981767cd1a08ff98f1d5d48f84b1,OnyxStream Partners,SG,Yara Andersen
21085a03ed5cd8bbcc6d606548d53e60,PioneerPulse LLC,IN,Yara Kim
7523995bbb424cd3487d02c8e22a8128,SummitLabs Co,AU,Noah Khan
b72ab48195c1b1d7f9038b89c37a9f93,ApexWorks Technologies,UK,Sean Patel
8733f17cea96fa6f57c58299b0492552,RidgeLabs Technologies,DE,Kwame Khan
9bd86c4278f44955ce4d0abadb3436d2,DeltaCompute Technologies,US,Liam Okafor
2487e3e2dde9c927372b2da50ac978c3,UnionSystems Solutions,IN,Omar Kim
c3de5f89586a0735ddc79c78f9cb17f7,CobaltAnalytics Systems,SG,Elena Okafor
60099f2a0f7a0fc5156686a5f6e1f4d0,PioneerTech Partners,AU,Kwame Tanaka
2b95d62ede21b3463455c1af93bb2cf7,TitanDynamics Industries,US,Yara Kim
af1700ac35a855d2014ed3ebc8e99f1e,Meridian Wave Systems,AU,Ravi Nguyen
def8efd2def5e7df99cb7055a3db34e3,CascadeMicro Industries,DE,Mei Patel
046177ddb008449cc90756213a2b7ac3,MapleMetric Technologies,BR,Lucia Silva
bad851511d65aa40e16e8af15e66ac7f,BlueGrid Group,US,Aisha Costa
a2f43969d89e992a3688e44781555956,GraniteGrid Co,US,Chen Patel
7bb58b2119b6af64f28307adf80531d5,ApexSoft Solutions,IN,Diego Nguyen
d35e9b596b73819d4aae9d18fde2df10,EmeraldLogic Corp,SG,Yara Haddad
3baa6e85c27524363256a01db21dc5b5,SummitByte LLC,IN,Mei Moreau
7a0e36f9795d98319aaf1fdfbfc76739,AtlasWave Holdings,US,Sean Novak
8fa2e0d6c73eefbb23819b548a3f8070,BluePulse Industries,UK,Liam Duarte
f4c34d118902ea64d8e4fe697eee2616,OnyxSoft Systems,UK,Elena Andersen
b2368be5c57d167ad764e9cd9c14e919,Consolidated Works Technologies,UK,Kwame Mbeki
069c2716159f45c4b7e55e1f01a7831b,CrownLink Solutions,UK,Priya Silva
0051feb3e2783742b8a76d88f5b11b05,NovaSignal Co,IN,Tomas Costa
993191db1b4f9b0d31185712f4b41253,KeystoneCompute Systems,UK,Liam Rossi
f886190d027860fa5c5bd9c013c6781b,AtlasDynamics Group,UK,Elena Reyes
f5aadb0d15750ab07ab50d2fdaf3dd1c,RidgeVision Inc,BR,Ravi Rossi
31e8eea8dcd0ef922cd19b052f45897c,ApexLink Solutions,SG,Omar Tanaka
d182152bd7d0f5125f78489e1c076bbc,BrightPulse Industries,US,Nadia Tanaka
b85860786a2ddb11cf98ed3aabb344e0,ApexMetric Inc,DE,Chen Mbeki
cd1479c9607658efc260565031cf216c,SummitCloud Systems,SG,Kwame Patel
0682322c2d7265a1c698c32c6896ee91,PioneerVector Global,AU,Priya Andersen
a2f9dedd89f37d56a4b47e9601785cf5,MeridianLogic Solutions,IN,Chen Nguyen
a45bfc902ca05bdd94d519f81b86e11a,LarkData Inc,BR,Tomas Reyes
b2a7159b6206b41ced80f18b7938b6da,KeystoneAnalytics Inc,AU,Mei Larsson
bef6811c98892f34d7837b3393caea61,CedarData Group,UK,Sean Silva
dcf7451f3b80ed61cbfef046b6419468,BrightPulse Group,US,Sofia Mbeki
a44f48e884fa218ae4e2c5862cda71a4,GranitePulse Systems,AU,Lucia Reyes
aca4d1d92adfbfcbf5b89a8c7d2ffb50,CobaltWave Industries,DE,Hana Nguyen
afe45709921713b8f2c0fda9ac78eccd,LarkForge Holdings,AU,Chen Rossi
af070cb4568edf10f72fdc52b2a77f40,VanguardSoft Corp,IN,Elena Costa
c563b34ee2f82313978be02cf21bd130,MeridianVision Industries,US,Ravi Walsh
51506bebe30b34a3523d2f202c8ab252,OnyxCompute Solutions,BR,Tomas Novak
90bc92fb4cd8a4a81717630847e66d1d,CascadeCompute Solutions,AU,Ingrid Andersen
f3c68984ec5ebec27efeba991c2eb164,EmeraldFabric Holdings,US,Liam Silva
